Sport	ns1:Id	StartTime	ns1:TotalTimeSeconds	ns1:DistanceMeters	ns1:MaximumSpeed	ns1:Calories	ns1:Value	ns1:Value2	ns1:Intensity	ns1:TriggerMethod	ns1:Time	ns1:LatitudeDegrees	ns1:LongitudeDegrees	ns1:AltitudeMeters	ns1:DistanceMeters3	ns1:Value4	ns2:Speed	ns2:AvgSpeed	ns1:Name	ns1:UnitId	ns1:ProductID	ns1:VersionMajor	ns1:VersionMinor	ns1:BuildMajor	ns1:BuildMinor	ns1:Name5	ns1:VersionMajor6	ns1:VersionMinor7	ns1:BuildMajor8	ns1:BuildMinor9	ns1:LangID	ns1:PartNumber
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:25:44.000Z	149.55	500	4.193999767	30	168	184	Active	Manual	2011-04-12T17:28:13.000Z	49.25049897	16.48775138	245.1999969	7002.02002	155	3.601000071	3.342999935	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:14.000Z	49.25043317	16.48776756	245	7009.450195	155	3.630000114	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:19.000Z	49.25031197	16.48781735	244.3999939	7023.410156	154	3.595000029	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:25.000Z	49.25014341	16.48791349	243.3999939	7043.52002	153	3.47300005	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:30.000Z	49.2500181	16.48803226	241.8000031	7059.930176	151	3.34800005	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:34.000Z	49.24990604	16.48817047	240.6000061	7075.970215	148	3.220000029	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:39.000Z	49.24979598	16.48830936	239.3999939	7091.870117	148	3.217000008	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:45.000Z	49.24969934	16.48846786	239.1999969	7107.680176	149	3.180000067	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:50.000Z	49.24960697	16.48865495	239.1999969	7124.740234	151	3.25	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:28:56.000Z	49.24951636	16.48889668	238.8000031	7145.060059	152	3.367000103	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:01.000Z	49.24944143	16.48910405	238.3999939	7162.350098	152	3.421000004	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:06.000Z	49.24937856	16.48932743	237.3999939	7180.040039	152	3.459000111	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:10.000Z	49.24932567	16.48953555	236.3999939	7196.310059	152	3.434000015	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:16.000Z	49.24927228	16.48976756	235	7214.220215	151	3.460000038	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:21.000Z	49.24921663	16.49003956	233.3999939	7235.02002	151	3.480000019	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:26.000Z	49.24918268	16.49026905	233	7252.160156	151	3.470000029	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:31.000Z	49.24915452	16.4904983	233	7269.160156	150	3.397000074	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:36.000Z	49.2491339	16.49071983	233.1999969	7285.450195	150	3.34800005	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:40.000Z	49.24911831	16.49091161	233.6000061	7299.52002	150	3.36500001	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:46.000Z	49.2491028	16.49113725	234.3999939	7316.060059	151	3.378000021	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:52.000Z	49.2490836	16.49145937	235.6000061	7339.620117	152	3.35800004	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:29:57.000Z	49.24907723	16.49169205	236.3999939	7356.600098	152	3.351000071	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:03.000Z	49.24906793	16.49192289	237	7373.450195	153	3.384000063	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:06.000Z	49.24905024	16.49211148	237.6000061	7387.310059	154	3.391000032	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:11.000Z	49.24901722	16.49233854	238.1999969	7404.27002	155	3.427000046	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:18.000Z	49.24896467	16.49261531	238	7425.290039	156	3.446000099	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:24.000Z	49.24890758	16.4928858	236.1999969	7446	155	3.414000034	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:28.000Z	49.24886593	16.49309702	234.6000061	7462.060059	156	3.381000042	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:33.000Z	49.24882611	16.49328855	233.3999939	7476.700195	155	3.423000097	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:36.000Z	49.24877775	16.4934618	233.1999969	7490.430176	156	3.47300005	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:28:13.000Z	147.3	500	3.630000114	25	152	156	Active	Manual	2011-04-12T17:30:40.000Z	49.24873861	16.49359298	233.1999969	7500.930176	156	3.49000001	3.394000053	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:30:41.000Z	49.24870575	16.49367747	233.1999969	7508.080078	157	3.516000032	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:30:46.000Z	49.2486252	16.49388056	233.3999939	7525.410156	157	3.523000002	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:30:52.000Z	49.24851749	16.4941223	233.8000031	7546.720215	157	3.506000042	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:30:58.000Z	49.24839411	16.49435305	232.6000061	7568.430176	157	3.585000038	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:04.000Z	49.24828188	16.49454013	231.8000031	7586.910156	158	3.618000031	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:09.000Z	49.24818741	16.49471498	231.6000061	7603.410156	158	3.532000065	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:13.000Z	49.24810485	16.49487608	231.3999939	7618.310059	157	3.523000002	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:18.000Z	49.24800586	16.49506585	232	7636	157	3.552000046	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:22.000Z	49.2479176	16.49525058	233.1999969	7652.660156	158	3.559000015	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:28.000Z	49.24780671	16.49545309	234	7671.890137	159	3.588000059	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:33.000Z	49.24770461	16.4956385	233.8000031	7689.540039	158	3.549000025	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:36.000Z	49.24762633	16.49578761	233.3999939	7703.470215	159	3.552000046	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:41.000Z	49.24752164	16.49598124	233.1999969	7721.77002	159	3.568000078	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:46.000Z	49.24742156	16.49617159	233.3999939	7739.560059	160	3.618000031	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:51.000Z	49.2473136	16.4963466	233.3999939	7757.060059	161	3.561000109	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:31:56.000Z	49.24722165	16.49650033	233.1999969	7772.25	161	3.584000111	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:01.000Z	49.24711503	16.49668188	232.6000061	7790.02002	162	3.605000019	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:06.000Z	49.24700489	16.49689201	232.1999969	7809.640137	162	3.470000029	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:13.000Z	49.24689484	16.49711472	231.6000061	7829.990234	162	3.334000111	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:19.000Z	49.24678378	16.49733433	230.3999939	7850.200195	162	3.33100009	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:24.000Z	49.24668361	16.4975168	229.1999969	7867.540039	162	3.404000044	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:27.000Z	49.24659619	16.49766591	230	7882.140137	162	3.503000021	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:33.000Z	49.24649142	16.49784805	230.8000031	7899.810059	162	3.569000006	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:38.000Z	49.24637868	16.4980379	231	7918.490234	162	3.628000021	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:44.000Z	49.24624616	16.49825231	230.6000061	7939.970215	161	3.61500001	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:49.000Z	49.24612957	16.49843621	229.6000061	7958.620117	161	3.641000032	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:55.000Z	49.24600091	16.49864987	228	7979.77002	160	3.618000031	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:32:59.000Z	49.24589605	16.49882622	226.8000031	7997.120117	160	3.565000057	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:30:40.000Z	140.95	500	3.654000044	26	160	163	Active	Manual	2011-04-12T17:33:01.000Z	49.24587417	16.49886947	226.6000061	8001.100098	160	3.552000046	3.546999931	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:03.000Z	49.24581408	16.49897492	226.1999969	8011.290039	160	3.523000002	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:10.000Z	49.24568642	16.49920056	226	8033.02002	160	3.84800005	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:14.000Z	49.2456005	16.49936937	226.1999969	8048.600098	160	3.825000048	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:21.000Z	49.24548324	16.49962652	226.3999939	8071.430176	160	3.516000032	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:26.000Z	49.2453923	16.49983029	226.6000061	8089.410156	160	3.506000042	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:30.000Z	49.24531426	16.49998468	226.8000031	8103.600098	161	3.559000015	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:34.000Z	49.24522189	16.50017328	227.1999969	8120.75	161	3.523000002	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:39.000Z	49.24515107	16.50032046	227.1999969	8134.060059	160	3.447000027	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:44.000Z	49.24505451	16.50051643	227.6000061	8151.930176	160	3.417000055	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:49.000Z	49.2449634	16.50070276	227.8000031	8168.890137	160	3.496000051	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:54.000Z	49.24486407	16.5008958	227.8000031	8186.790039	160	3.502000093	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:33:58.000Z	49.2447774	16.5010895	227.3999939	8203.910156	160	3.480000019	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:34:04.000Z	49.24468755	16.50128061	227	8221.080078	160	3.470000029	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:34:08.000Z	49.2446106	16.50144515	226.3999939	8235.790039	160	3.46600008	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:34:14.000Z	49.24449728	16.50166651	225.6000061	8256.280273	160	3.467000008	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:34:19.000Z	49.24440768	16.50185318	225.6000061	8273.150391	160	3.460000038	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:34:22.000Z	49.24433501	16.50201	225.3999939	8287.150391	159	3.446000099	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:33:01.000Z	145.63	500	3.849999905	26	160	161	Active	Manual	2011-04-12T17:34:26.000Z	49.24426502	16.50216934	225.6000061	8301.120117	159	3.470000029	3.433000088	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
